record_id,dept_name,dept,category,topic,priority,content_type,asset_type,text,url,filename,source_url,crawled_at,missing_fields
ax_dept_intro_학과 소개_359e1765ba_359e1765__item_0001,AX학과,ax,소개,학과 소개,core,image,image,슬라이드 7,https://ax.kaist.ac.kr/images/intro-slides/ax_intro_slide-07.png,,https://ax.kaist.ac.kr/#/dept-intro,2026-05-26T13:28:40.221779+00:00,filename
ax_dept_intro_학과 소개_359e1765ba_359e1765__item_0001,AX학과,ax,소개,학과 소개,core,image,image,슬라이드 8,https://ax.kaist.ac.kr/images/intro-slides/ax_intro_slide-08.png,,https://ax.kaist.ac.kr/#/dept-intro,2026-05-26T13:28:40.221779+00:00,filename
ax_dept_intro_학과 소개_359e1765ba_359e1765__item_0001,AX학과,ax,소개,학과 소개,core,image,image,슬라이드 9,https://ax.kaist.ac.kr/images/intro-slides/ax_intro_slide-09.png,,https://ax.kaist.ac.kr/#/dept-intro,2026-05-26T13:28:40.221779+00:00,filename
ax_welcome_message_학과장 인사말_9117649300_91176493__item_0001,AX학과,ax,소개,학과장 인사말,core,image,image,Seunghwa Ryu,https://ax.kaist.ac.kr/images/faculty/full_time/유승화.png,,https://ax.kaist.ac.kr/#/welcome-message,2026-05-26T13:28:44.188445+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0001,AX학과,ax,구성원,구성원 > 겸임교수,extended,mixed_media,external,강이룬 겸임교수,https://visual-instruments.kaist.ac.kr/,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0001,AX학과,ax,구성원,구성원 > 겸임교수,extended,image,image,Ireun Kang,https://ax.kaist.ac.kr/images/faculty/adjunct/강이룬.png,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0002,AX학과,ax,구성원,구성원 > 겸임교수,extended,mixed_media,external,김대겸 겸임교수,https://fluid.kaist.ac.kr/,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0002,AX학과,ax,구성원,구성원 > 겸임교수,extended,image,image,Dae-Gyeom Kim,https://ax.kaist.ac.kr/images/faculty/adjunct/김대겸.jpg,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0003,AX학과,ax,구성원,구성원 > 겸임교수,extended,mixed_media,external,이진준 겸임교수,https://tx.kaist.ac.kr/,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0003,AX학과,ax,구성원,구성원 > 겸임교수,extended,image,image,Jinjoon Lee,https://ax.kaist.ac.kr/images/faculty/adjunct/이진준.jpg,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0004,AX학과,ax,구성원,구성원 > 겸임교수,extended,mixed_media,external,이탁연 겸임교수,https://ai-experience-lab.github.io/,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0004,AX학과,ax,구성원,구성원 > 겸임교수,extended,image,image,Takyeon Lee,https://ax.kaist.ac.kr/images/faculty/adjunct/이탁연.jpg,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0005,AX학과,ax,구성원,구성원 > 겸임교수,extended,mixed_media,external,이흥규 겸임교수,https://www.heungkyulee.kaist.ac.kr/,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0005,AX학과,ax,구성원,구성원 > 겸임교수,extended,image,image,Heungkyu Lee,https://ax.kaist.ac.kr/images/faculty/adjunct/이흥규.avif,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0006,AX학과,ax,구성원,구성원 > 겸임교수,extended,mixed_media,external,인소영 겸임교수,http://sohyoung-in.com/,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0006,AX학과,ax,구성원,구성원 > 겸임교수,extended,image,image,Soh Young In,https://ax.kaist.ac.kr/images/faculty/adjunct/인소영.jpg,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0007,AX학과,ax,구성원,구성원 > 겸임교수,extended,mixed_media,external,임경태 겸임교수,https://sites.google.com/view/aailab,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0007,AX학과,ax,구성원,구성원 > 겸임교수,extended,image,image,Kyungtae Lim,https://ax.kaist.ac.kr/images/faculty/adjunct/임경태.jpg,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0008,AX학과,ax,구성원,구성원 > 겸임교수,extended,mixed_media,external,임리사 겸임교수,http://healthdesign.kaist.ac.kr/,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0008,AX학과,ax,구성원,구성원 > 겸임교수,extended,image,image,Lisa Lim,https://ax.kaist.ac.kr/images/faculty/adjunct/임리사.png,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0009,AX학과,ax,구성원,구성원 > 겸임교수,extended,mixed_media,external,임성순 겸임교수,https://yimlabkaist.github.io/,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0009,AX학과,ax,구성원,구성원 > 겸임교수,extended,image,image,Sungsoon Yim,https://ax.kaist.ac.kr/images/faculty/adjunct/임성순.jpg,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0010,AX학과,ax,구성원,구성원 > 겸임교수,extended,mixed_media,external,임정훈 겸임교수,https://sites.google.com/view/thelimlab/,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0010,AX학과,ax,구성원,구성원 > 겸임교수,extended,image,image,Jeonghoon Lim,https://ax.kaist.ac.kr/images/faculty/adjunct/임정훈.png,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0011,AX학과,ax,구성원,구성원 > 겸임교수,extended,mixed_media,external,정승원 겸임교수,https://www.eugenejeong.com/,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0011,AX학과,ax,구성원,구성원 > 겸임교수,extended,image,image,Seungwon (Eugene) Jeong,https://ax.kaist.ac.kr/images/faculty/adjunct/정승원.jpg,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0012,AX학과,ax,구성원,구성원 > 겸임교수,extended,mixed_media,external,정인경 겸임교수,https://sites.google.com/view/junglab-kaist/main,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0012,AX학과,ax,구성원,구성원 > 겸임교수,extended,image,image,In Kyung Jung,https://ax.kaist.ac.kr/images/faculty/adjunct/정인경.jpg,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0013,AX학과,ax,구성원,구성원 > 겸임교수,extended,mixed_media,external,김동규 겸임교수,https://oqt.kaist.ac.kr/,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0013,AX학과,ax,구성원,구성원 > 겸임교수,extended,image,image,Dong Kyu Kim,https://ax.kaist.ac.kr/images/faculty/adjunct/김동규.png,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0014,AX학과,ax,구성원,구성원 > 겸임교수,extended,mixed_media,external,정현주 겸임교수,https://sites.google.com/view/hyun-ju-jung,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0014,AX학과,ax,구성원,구성원 > 겸임교수,extended,image,image,Hyun Ju Jung,https://ax.kaist.ac.kr/images/faculty/adjunct/정현주.jpg,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0015,AX학과,ax,구성원,구성원 > 겸임교수,extended,mixed_media,external,정형조 겸임교수,http://scaislab.kaist.ac.kr/,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0015,AX학과,ax,구성원,구성원 > 겸임교수,extended,image,image,Hyung-Jo Jung,https://ax.kaist.ac.kr/images/faculty/adjunct/정형조.jpg,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0016,AX학과,ax,구성원,구성원 > 겸임교수,extended,mixed_media,external,조병관 겸임교수,http://cholab.or.kr/,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0016,AX학과,ax,구성원,구성원 > 겸임교수,extended,image,image,Byung-Kwan Cho,https://ax.kaist.ac.kr/images/faculty/adjunct/조병관.png,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0017,AX학과,ax,구성원,구성원 > 겸임교수,extended,mixed_media,external,조성아 겸임교수,https://sites.google.com/view/seongacho/home,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0017,AX학과,ax,구성원,구성원 > 겸임교수,extended,image,image,Seonga Cho,https://ax.kaist.ac.kr/images/faculty/adjunct/조성아.png,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0018,AX학과,ax,구성원,구성원 > 겸임교수,extended,mixed_media,external,조성호 겸임교수,http://nmail.kaist.ac.kr/,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0018,AX학과,ax,구성원,구성원 > 겸임교수,extended,image,image,Sungho Jo,https://ax.kaist.ac.kr/images/faculty/adjunct/조성호.jpg,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0019,AX학과,ax,구성원,구성원 > 겸임교수,extended,mixed_media,external,차승현 겸임교수,https://fsl.kaist.ac.kr/,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0019,AX학과,ax,구성원,구성원 > 겸임교수,extended,image,image,Seunghyun Cha,https://ax.kaist.ac.kr/images/faculty/adjunct/차승현.jpg,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0020,AX학과,ax,구성원,구성원 > 겸임교수,extended,mixed_media,external,최경록 겸임교수,https://bigcats.kaist.ac.kr/,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0020,AX학과,ax,구성원,구성원 > 겸임교수,extended,image,image,Kyeong Rok Choi,https://ax.kaist.ac.kr/images/faculty/adjunct/최경록.jpg,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0021,AX학과,ax,구성원,구성원 > 겸임교수,extended,mixed_media,external,최하연 겸임교수,https://sites.google.com/view/hchoi-lab,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0021,AX학과,ax,구성원,구성원 > 겸임교수,extended,image,image,Hayon Michelle Choi,https://ax.kaist.ac.kr/images/faculty/adjunct/최하연.jpg,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0022,AX학과,ax,구성원,구성원 > 겸임교수,extended,mixed_media,external,최현수 겸임교수,http://sites.google.com/site/hschoi31/,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0022,AX학과,ax,구성원,구성원 > 겸임교수,extended,image,image,Hyunsoo Choi,https://ax.kaist.ac.kr/images/faculty/adjunct/최현수.png,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0023,AX학과,ax,구성원,구성원 > 겸임교수,extended,mixed_media,external,하경호 겸임교수,https://sites.google.com/view/haresearchgroup,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0023,AX학과,ax,구성원,구성원 > 겸임교수,extended,image,image,Kyoungho Ha,https://ax.kaist.ac.kr/images/faculty/adjunct/하경호.png,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0024,AX학과,ax,구성원,구성원 > 겸임교수,extended,mixed_media,external,김동혁 겸임교수,https://sbml-lab.ai/,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0024,AX학과,ax,구성원,구성원 > 겸임교수,extended,image,image,Donghyuk Kim,https://ax.kaist.ac.kr/images/faculty/adjunct/김동혁.jpg,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0025,AX학과,ax,구성원,구성원 > 겸임교수,extended,mixed_media,external,한동훈 겸임교수,http://plasc2.kaist.ac.kr/,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0025,AX학과,ax,구성원,구성원 > 겸임교수,extended,image,image,Albert Tonghoon Han,https://ax.kaist.ac.kr/images/faculty/adjunct/한동훈.jpg,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0026,AX학과,ax,구성원,구성원 > 겸임교수,extended,mixed_media,external,한명준 겸임교수,https://sites.google.com/site/myungjoonhan/,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0026,AX학과,ax,구성원,구성원 > 겸임교수,extended,image,image,Myung-Joon Han,https://ax.kaist.ac.kr/images/faculty/adjunct/한명준.png,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0027,AX학과,ax,구성원,구성원 > 겸임교수,extended,mixed_media,external,한승헌 겸임교수,http://synosia.kaist.ac.kr/,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0027,AX학과,ax,구성원,구성원 > 겸임교수,extended,image,image,Seungheon Han,https://ax.kaist.ac.kr/images/faculty/adjunct/한승헌.png,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0028,AX학과,ax,구성원,구성원 > 겸임교수,extended,mixed_media,external,한준 겸임교수,https://www.junhan.org/,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0028,AX학과,ax,구성원,구성원 > 겸임교수,extended,image,image,Jun Han,https://ax.kaist.ac.kr/images/faculty/adjunct/한준.jpg,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0029,AX학과,ax,구성원,구성원 > 겸임교수,extended,mixed_media,external,한진수 겸임교수,http://sites.google.com/view/jinsoohan,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0029,AX학과,ax,구성원,구성원 > 겸임교수,extended,image,image,Jin Soo Han,https://ax.kaist.ac.kr/images/faculty/adjunct/한진수.jpg,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0030,AX학과,ax,구성원,구성원 > 겸임교수,extended,mixed_media,external,한진희 겸임교수,https://sites.google.com/view/kaistmbl,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0030,AX학과,ax,구성원,구성원 > 겸임교수,extended,image,image,Jinhee Han,https://ax.kaist.ac.kr/images/faculty/adjunct/한진희.jpg,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0031,AX학과,ax,구성원,구성원 > 겸임교수,extended,mixed_media,external,허원도 겸임교수,https://sites.google.com/view/heolab/home,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0031,AX학과,ax,구성원,구성원 > 겸임교수,extended,image,image,Won Do Heo,https://ax.kaist.ac.kr/images/faculty/adjunct/허원도.jpg,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0032,AX학과,ax,구성원,구성원 > 겸임교수,extended,mixed_media,external,홍기혁 겸임교수,https://www.kihyukhong.com/,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0032,AX학과,ax,구성원,구성원 > 겸임교수,extended,image,image,Kihyuk Hong,https://ax.kaist.ac.kr/images/faculty/adjunct/홍기혁.webp,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0033,AX학과,ax,구성원,구성원 > 겸임교수,extended,mixed_media,external,홍승범 겸임교수,http://mii.kaist.ac.kr/,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0033,AX학과,ax,구성원,구성원 > 겸임교수,extended,image,image,Seungbeom Hong,https://ax.kaist.ac.kr/images/faculty/adjunct/홍승범.jpg,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0034,AX학과,ax,구성원,구성원 > 겸임교수,extended,mixed_media,external,홍인기 겸임교수,https://ingiehonglab.org/,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0034,AX학과,ax,구성원,구성원 > 겸임교수,extended,image,image,Ingie Hong,https://ax.kaist.ac.kr/images/faculty/adjunct/홍인기.png,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0035,AX학과,ax,구성원,구성원 > 겸임교수,extended,mixed_media,external,김동훈 겸임교수,https://caim.kaist.ac.kr/,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0035,AX학과,ax,구성원,구성원 > 겸임교수,extended,image,image,Donghoon Kim,https://ax.kaist.ac.kr/images/faculty/adjunct/김동훈.jpg,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0036,AX학과,ax,구성원,구성원 > 겸임교수,extended,mixed_media,external,홍정욱 겸임교수,http://aaml.kaist.ac.kr/,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0036,AX학과,ax,구성원,구성원 > 겸임교수,extended,image,image,Jung-Wuk Hong,https://ax.kaist.ac.kr/images/faculty/adjunct/홍정욱.png,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0037,AX학과,ax,구성원,구성원 > 겸임교수,extended,mixed_media,external,Andrea Bianchi 겸임교수,https://make.kaist.ac.kr/,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0037,AX학과,ax,구성원,구성원 > 겸임교수,extended,image,image,Andrea Bianchi,https://ax.kaist.ac.kr/images/faculty/adjunct/Andrea-Bianchi.jpg,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0038,AX학과,ax,구성원,구성원 > 겸임교수,extended,mixed_media,external,김륜희 겸임교수,https://papers.ssrn.com/sol3/cf_dev/AbsByAuth.cfm?per_id=1760398,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0038,AX학과,ax,구성원,구성원 > 겸임교수,extended,image,image,Ryunhee Kim,https://ax.kaist.ac.kr/images/faculty/adjunct/김륜희.jpg,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0039,AX학과,ax,구성원,구성원 > 겸임교수,extended,mixed_media,external,김미소 겸임교수,https://sites.google.com/view/misokimgroup/,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0039,AX학과,ax,구성원,구성원 > 겸임교수,extended,image,image,Miso Kim,https://ax.kaist.ac.kr/images/faculty/adjunct/김미소.jpg,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0040,AX학과,ax,구성원,구성원 > 겸임교수,extended,mixed_media,external,김민기 겸임교수,https://sites.google.com/site/minkikimquant/,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0040,AX학과,ax,구성원,구성원 > 겸임교수,extended,image,image,Minki Kim,https://ax.kaist.ac.kr/images/faculty/adjunct/김민기.jpg,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0041,AX학과,ax,구성원,구성원 > 겸임교수,extended,mixed_media,external,김산하 겸임교수,https://amselab.kaist.ac.kr/,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0041,AX학과,ax,구성원,구성원 > 겸임교수,extended,image,image,Sanha Kim,https://ax.kaist.ac.kr/images/faculty/adjunct/김산하.jpg,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0042,AX학과,ax,구성원,구성원 > 겸임교수,extended,mixed_media,external,김성수 겸임교수,http://mdam.kaist.ac.kr/,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0042,AX학과,ax,구성원,구성원 > 겸임교수,extended,image,image,Seongsu Kim,https://ax.kaist.ac.kr/images/faculty/adjunct/김성수.jpeg,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0043,AX학과,ax,구성원,구성원 > 겸임교수,extended,mixed_media,external,김성영 겸임교수,https://airislab.kaist.ac.kr/,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0043,AX학과,ax,구성원,구성원 > 겸임교수,extended,image,image,Sungyoung Kim,https://ax.kaist.ac.kr/images/faculty/adjunct/김성영.png,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0044,AX학과,ax,구성원,구성원 > 겸임교수,extended,mixed_media,external,강형률 겸임교수,https://yulkanglab.org/,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0044,AX학과,ax,구성원,구성원 > 겸임교수,extended,image,image,Yul Kang,https://ax.kaist.ac.kr/images/faculty/adjunct/강형률.png,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0045,AX학과,ax,구성원,구성원 > 겸임교수,extended,mixed_media,external,김영진 겸임교수,http://upm2.kaist.ac.kr/,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0045,AX학과,ax,구성원,구성원 > 겸임교수,extended,image,image,Youngjin Kim,https://ax.kaist.ac.kr/images/faculty/adjunct/김영진.jpg,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0046,AX학과,ax,구성원,구성원 > 겸임교수,extended,mixed_media,external,김영철 겸임교수,http://urbandesignlab.kaist.ac.kr/,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0046,AX학과,ax,구성원,구성원 > 겸임교수,extended,image,image,Youngchul Kim,https://ax.kaist.ac.kr/images/faculty/adjunct/김영철.jpg,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0047,AX학과,ax,구성원,구성원 > 겸임교수,extended,mixed_media,external,김용대 겸임교수,http://syssec.kaist.ac.kr/~yongdaek,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0047,AX학과,ax,구성원,구성원 > 겸임교수,extended,image,image,Yongdae Kim,https://ax.kaist.ac.kr/images/faculty/adjunct/김용대.jpg,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
ax_people_구성원_91fc734f0b_91fc734f__item_0048,AX학과,ax,구성원,구성원 > 겸임교수,extended,mixed_media,external,김우연 겸임교수,https://wooyoun.kaist.ac.kr/,,https://ax.kaist.ac.kr/#/people,2026-05-26T13:28:52.678054+00:00,filename
